Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,Power
0.0,298.0,308.2,1348.0,58.8,202.0,1.0,79262.4
0.0,298.5,309.7,1613.0,36.7,0.0,0.0,59197.100000000006
0.0,295.7,306.2,2270.0,14.6,149.0,1.0,33142.0
1.0,298.8,309.1,1368.0,49.1,117.0,0.0,67168.8
2.0,299.3,308.6,1520.0,41.4,67.0,0.0,62928.0
0.0,300.7,311.9,1399.0,50.2,222.0,1.0,70229.8
0.0,302.2,310.6,1346.0,47.5,109.0,1.0,63935.0
0.0,299.2,309.1,1345.0,60.7,191.0,1.0,81641.5
1.0,300.5,311.4,1312.0,51.4,60.0,0.0,67436.8
0.0,298.6,308.4,1485.0,42.9,38.0,0.0,63706.5
0.0,299.4,308.7,1446.0,62.9,134.0,1.0,90953.4
0.0,300.1,311.3,2579.0,12.5,64.0,1.0,32237.5
0.0,297.4,308.4,1369.0,50.6,220.0,1.0,69271.40000000001
0.0,303.0,311.2,1374.0,48.2,65.0,1.0,66226.8
0.0,302.2,310.6,1334.0,53.2,159.0,1.0,70968.8
0.0,303.7,312.6,1621.0,38.8,182.0,0.0,62894.799999999996
1.0,297.9,307.8,1303.0,59.3,75.0,0.0,77267.9
0.0,302.9,312.4,1424.0,49.5,155.0,0.0,70488.0
0.0,303.2,311.4,1351.0,53.8,8.0,1.0,72683.8
0.0,303.0,311.3,1365.0,56.2,146.0,1.0,76713.0
1.0,302.2,310.6,1346.0,49.2,134.0,1.0,66223.2
0.0,299.4,309.1,1766.0,24.6,158.0,0.0,43443.600000000006
1.0,300.8,309.4,1342.0,62.4,113.0,1.0,83740.8
0.0,301.7,310.2,1311.0,57.4,40.0,1.0,75251.4
0.0,297.0,307.8,1385.0,56.4,202.0,1.0,78114.0
0.0,300.9,310.9,1749.0,26.4,40.0,0.0,46173.6
0.0,300.9,312.0,1493.0,38.7,217.0,0.0,57779.100000000006
1.0,302.7,311.1,1297.0,60.7,125.0,1.0,78727.90000000001
1.0,300.3,309.6,1419.0,42.5,137.0,0.0,60307.5
1.0,300.4,311.8,1553.0,33.1,209.0,1.0,51404.3
1.0,295.5,306.0,1326.0,50.8,18.0,0.0,67360.8
0.0,297.0,307.9,1296.0,69.1,153.0,1.0,89553.59999999999
0.0,302.3,311.8,1369.0,56.2,208.0,1.0,76937.8
0.0,299.3,310.2,1495.0,49.2,16.0,0.0,73554.0
0.0,298.2,308.9,1444.0,53.1,83.0,0.0,76676.40000000001
0.0,298.2,307.6,1511.0,31.0,209.0,1.0,46841.0
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
2.0,297.0,307.9,1448.0,45.6,172.0,0.0,66028.8
0.0,300.9,310.4,1541.0,39.1,17.0,0.0,60253.100000000006
1.0,303.3,311.5,1373.0,47.3,60.0,1.0,64942.899999999994
0.0,301.7,309.5,1298.0,65.5,229.0,1.0,85019.0
1.0,298.4,308.5,1576.0,27.4,55.0,0.0,43182.399999999994
1.0,300.5,311.1,1296.0,61.3,202.0,1.0,79444.8
0.0,299.0,308.7,1507.0,37.5,134.0,0.0,56512.5
1.0,301.6,310.6,1309.0,65.8,75.0,1.0,86132.2
0.0,302.0,310.5,1370.0,44.4,85.0,1.0,60828.0
0.0,298.0,308.7,1268.0,69.4,189.0,1.0,87999.20000000001
0.0,303.6,311.8,1567.0,31.7,97.0,0.0,49673.9
0.0,302.6,312.4,1398.0,41.6,40.0,0.0,58156.8
0.0,301.5,310.9,2760.0,8.0,15.0,1.0,22080.0
0.0,297.4,308.8,1620.0,33.4,186.0,0.0,54108.0
2.0,302.3,310.9,1366.0,48.4,130.0,1.0,66114.4
0.0,302.2,311.1,1418.0,47.0,61.0,0.0,66646.0
0.0,302.5,310.3,1326.0,58.5,55.0,1.0,77571.0
0.0,299.1,310.1,1435.0,48.8,229.0,1.0,70028.0
0.0,303.3,311.6,1484.0,44.6,223.0,0.0,66186.40000000001
2.0,296.5,307.4,1432.0,49.2,64.0,0.0,70454.40000000001
0.0,297.4,308.3,1475.0,40.5,222.0,1.0,59737.5
2.0,297.2,308.0,1435.0,43.0,202.0,0.0,61705.0
0.0,303.4,312.2,1337.0,69.4,52.0,1.0,92787.8
0.0,296.9,307.7,1653.0,35.9,177.0,0.0,59342.7
0.0,296.6,307.7,1556.0,37.7,110.0,0.0,58661.200000000004
1.0,299.3,308.4,1542.0,37.5,203.0,1.0,57825.0
1.0,303.7,312.7,1532.0,42.7,194.0,0.0,65416.4
1.0,300.4,310.4,1544.0,36.3,21.0,0.0,56047.2
0.0,301.8,309.7,1442.0,45.3,233.0,1.0,65322.6
0.0,302.0,310.9,1378.0,53.1,212.0,1.0,73171.8
1.0,302.4,310.4,1463.0,42.2,139.0,0.0,61738.600000000006
1.0,295.8,306.4,1335.0,51.7,69.0,0.0,69019.5
0.0,298.3,309.3,1337.0,56.1,206.0,1.0,75005.7
0.0,300.5,311.9,1431.0,49.4,37.0,0.0,70691.4
2.0,303.8,312.9,1378.0,45.6,184.0,0.0,62836.8
0.0,303.7,312.7,1572.0,37.2,192.0,0.0,58478.4
1.0,298.0,308.1,1403.0,44.8,148.0,0.0,62854.399999999994
0.0,296.9,307.5,2721.0,9.3,18.0,1.0,25305.300000000003
0.0,301.9,310.6,1331.0,68.6,85.0,1.0,91306.59999999999
0.0,302.5,310.2,1307.0,54.0,86.0,1.0,70578.0
0.0,301.1,309.6,1501.0,36.1,156.0,0.0,54186.1
0.0,298.0,308.7,1268.0,69.4,189.0,1.0,87999.20000000001
1.0,302.1,310.6,1326.0,59.1,88.0,1.0,78366.6
0.0,300.9,310.7,1412.0,57.5,16.0,1.0,81190.0
0.0,300.7,311.2,1486.0,46.8,56.0,0.0,69544.8
0.0,298.4,308.2,1282.0,60.7,216.0,1.0,77817.40000000001
0.0,300.9,310.8,1708.0,29.1,14.0,0.0,49702.8
0.0,297.8,308.5,1699.0,27.8,199.0,0.0,47232.200000000004
0.0,301.7,309.5,1298.0,65.5,229.0,1.0,85019.0
0.0,301.0,311.1,1236.0,64.4,177.0,1.0,79598.40000000001
0.0,300.8,311.4,1492.0,40.6,20.0,0.0,60575.200000000004
1.0,297.0,308.0,1408.0,47.9,54.0,0.0,67443.2
0.0,299.0,310.4,1483.0,41.5,96.0,0.0,61544.5
0.0,304.4,313.7,1509.0,35.0,205.0,1.0,52815.0
0.0,300.8,311.4,1322.0,67.2,18.0,1.0,88838.40000000001
0.0,303.6,312.0,1309.0,52.9,86.0,1.0,69246.09999999999
1.0,299.1,310.1,1412.0,44.4,24.0,0.0,62692.799999999996
0.0,297.3,308.1,1615.0,35.4,217.0,1.0,57171.0
0.0,302.4,311.9,1290.0,70.0,139.0,1.0,90300.0
0.0,298.8,309.8,1509.0,36.2,57.0,0.0,54625.8
0.0,301.6,310.7,1380.0,51.8,216.0,1.0,71484.0
0.0,303.1,312.4,1404.0,61.5,127.0,1.0,86346.0
0.0,300.8,311.4,1322.0,67.2,18.0,1.0,88838.40000000001
0.0,301.2,311.0,1761.0,29.1,195.0,0.0,51245.100000000006
1.0,302.7,310.6,1349.0,51.2,6.0,1.0,69068.8
0.0,298.9,310.2,2737.0,8.8,142.0,1.0,24085.600000000002
0.0,303.6,312.8,1701.0,30.8,12.0,0.0,52390.8
1.0,304.4,313.6,1510.0,38.9,199.0,0.0,58739.0
0.0,302.3,311.0,1428.0,47.9,174.0,0.0,68401.2
0.0,297.5,308.3,2564.0,12.8,127.0,1.0,32819.200000000004
1.0,302.1,311.0,1351.0,60.3,207.0,1.0,81465.3
1.0,298.0,308.1,1587.0,32.3,30.0,0.0,51260.1
0.0,302.5,312.0,1495.0,38.8,186.0,0.0,58005.99999999999
1.0,299.6,308.9,1685.0,27.8,161.0,0.0,46843.0
0.0,299.0,308.6,1734.0,32.4,161.0,0.0,56181.6
0.0,303.5,312.9,1501.0,44.0,128.0,0.0,66044.0
2.0,301.7,310.5,1388.0,50.5,176.0,0.0,70094.0
0.0,299.3,310.5,1818.0,26.0,102.0,0.0,47268.0
0.0,299.3,308.6,1384.0,53.6,218.0,1.0,74182.40000000001
0.0,300.8,311.2,1481.0,38.5,181.0,1.0,57018.5
0.0,302.7,312.4,1444.0,48.7,9.0,0.0,70322.8
1.0,297.7,308.1,1469.0,48.8,183.0,0.0,71687.2
0.0,301.2,310.7,1676.0,32.4,98.0,0.0,54302.399999999994
0.0,298.3,309.3,1337.0,56.1,206.0,1.0,75005.7
0.0,300.7,311.8,1336.0,58.4,189.0,1.0,78022.4
0.0,299.7,309.2,1631.0,35.1,177.0,0.0,57248.100000000006
0.0,301.9,310.8,1540.0,37.6,83.0,0.0,57904.0
0.0,299.8,309.4,1633.0,27.5,29.0,0.0,44907.5
1.0,302.0,310.4,1212.0,55.6,79.0,1.0,67387.2
0.0,298.3,309.6,1420.0,44.1,197.0,0.0,62622.0
1.0,302.3,311.7,1341.0,46.3,194.0,0.0,62088.299999999996
1.0,300.9,312.1,1851.0,23.0,156.0,0.0,42573.0
0.0,298.9,310.1,1750.0,25.0,156.0,0.0,43750.0
0.0,302.6,311.5,1442.0,59.8,169.0,1.0,86231.59999999999
1.0,299.2,308.8,1523.0,38.9,112.0,0.0,59244.7
0.0,299.0,310.1,1699.0,32.9,87.0,0.0,55897.1
1.0,298.8,309.8,1551.0,36.6,15.0,0.0,56766.600000000006
0.0,301.9,310.9,1567.0,39.0,214.0,1.0,61113.0
0.0,297.3,308.1,1615.0,35.4,217.0,1.0,57171.0
0.0,300.0,309.5,1717.0,28.3,48.0,0.0,48591.1
1.0,301.7,310.7,1442.0,41.1,89.0,0.0,59266.200000000004
1.0,297.5,308.6,1349.0,51.5,21.0,0.0,69473.5
1.0,300.1,309.6,1625.0,38.0,46.0,0.0,61750.0
0.0,301.6,311.3,1706.0,29.9,93.0,0.0,51009.399999999994
0.0,299.1,310.4,1452.0,39.7,151.0,0.0,57644.4
1.0,297.4,308.3,1483.0,41.9,47.0,0.0,62137.7
1.0,302.5,310.3,1710.0,27.3,186.0,0.0,46683.0
1.0,298.7,310.1,1402.0,69.7,64.0,1.0,97719.40000000001
1.0,301.0,312.2,2710.0,9.7,143.0,1.0,26286.999999999996
0.0,299.2,310.3,1352.0,48.9,238.0,1.0,66112.8
0.0,301.8,311.2,1334.0,52.3,68.0,0.0,69768.2
0.0,303.5,311.8,1451.0,45.2,173.0,0.0,65585.2
0.0,300.5,310.5,1409.0,60.9,73.0,0.0,85808.09999999999
0.0,297.2,308.6,1578.0,34.4,76.0,0.0,54283.2
0.0,302.3,310.9,1379.0,49.3,34.0,1.0,67984.7
2.0,300.3,309.9,1394.0,46.7,210.0,1.0,65099.8
0.0,302.5,311.9,1306.0,59.7,172.0,1.0,77968.2
0.0,297.7,308.7,1474.0,46.8,188.0,0.0,68983.2
0.0,300.8,310.6,1551.0,34.5,153.0,0.0,53509.5
0.0,300.7,311.1,2478.0,13.4,170.0,1.0,33205.200000000004
0.0,297.3,308.2,1396.0,52.7,212.0,1.0,73569.2
1.0,300.4,309.6,1521.0,35.0,119.0,0.0,53235.0
1.0,303.4,311.7,1353.0,44.1,192.0,1.0,59667.3
2.0,303.4,311.9,1534.0,33.2,210.0,0.0,50928.8
2.0,303.7,311.9,1332.0,52.7,66.0,1.0,70196.40000000001
0.0,303.4,312.8,1449.0,43.9,94.0,0.0,63611.1
2.0,302.3,311.5,1526.0,38.2,47.0,0.0,58293.200000000004
0.0,298.8,308.1,1472.0,53.5,28.0,0.0,78752.0
2.0,300.6,310.6,1830.0,26.2,78.0,0.0,47946.0
2.0,297.6,309.0,1885.0,25.2,24.0,0.0,47502.0
1.0,298.2,308.5,2678.0,10.7,86.0,1.0,28654.6
2.0,302.0,310.5,1459.0,43.2,148.0,0.0,63028.8
1.0,301.0,312.2,2710.0,9.7,143.0,1.0,26286.999999999996
0.0,298.7,309.9,1621.0,34.1,130.0,0.0,55276.100000000006
0.0,302.0,311.2,1270.0,65.3,182.0,1.0,82931.0
0.0,302.0,310.4,1357.0,58.0,108.0,1.0,78706.0
1.0,302.4,310.3,1375.0,52.5,161.0,1.0,72187.5
0.0,302.0,311.2,1270.0,65.3,182.0,1.0,82931.0
0.0,300.5,309.8,1379.0,54.2,207.0,1.0,74741.8
0.0,296.8,307.9,1709.0,28.4,118.0,0.0,48535.6
0.0,302.2,311.4,1510.0,44.9,33.0,0.0,67799.0
0.0,299.8,310.3,1687.0,30.4,33.0,0.0,51284.799999999996
0.0,298.5,309.6,1421.0,53.6,122.0,0.0,76165.6
0.0,301.7,309.9,1317.0,49.0,187.0,1.0,64533.0
2.0,300.6,310.0,1419.0,42.4,90.0,0.0,60165.6
0.0,302.2,310.6,1334.0,53.2,159.0,1.0,70968.8
0.0,300.8,309.9,1312.0,65.3,192.0,1.0,85673.59999999999
2.0,300.7,310.2,1364.0,65.3,208.0,1.0,89069.2
0.0,302.4,311.9,1290.0,70.0,139.0,1.0,90300.0
0.0,302.5,310.2,1454.0,43.0,108.0,0.0,62522.0
1.0,297.2,308.3,1604.0,39.4,9.0,0.0,63197.6
1.0,303.8,312.7,1488.0,41.3,175.0,0.0,61454.399999999994
0.0,297.4,309.0,1324.0,56.9,173.0,0.0,75335.59999999999
0.0,300.6,311.9,1372.0,60.1,212.0,1.0,82457.2
0.0,298.2,307.9,1313.0,67.3,67.0,1.0,88364.9
0.0,300.5,311.0,1759.0,28.3,13.0,0.0,49779.700000000004
1.0,299.2,308.4,1396.0,48.7,13.0,0.0,67985.2
1.0,298.1,308.2,1420.0,63.9,19.0,1.0,90738.0
0.0,302.6,310.9,1331.0,52.0,154.0,1.0,69212.0
1.0,297.3,308.3,1459.0,59.6,207.0,1.0,86956.40000000001
0.0,303.8,313.1,2497.0,13.0,5.0,1.0,32461.0
0.0,299.4,309.2,1556.0,35.7,75.0,0.0,55549.200000000004
0.0,302.0,310.5,1263.0,60.6,90.0,1.0,76537.8
0.0,297.4,308.3,1475.0,40.5,222.0,1.0,59737.5
0.0,298.3,308.0,2886.0,3.8,57.0,1.0,10966.8
0.0,297.3,308.1,1615.0,35.4,217.0,1.0,57171.0
0.0,299.8,309.3,1299.0,65.1,212.0,1.0,84564.9
2.0,300.4,309.4,1487.0,38.9,185.0,0.0,57844.299999999996
0.0,296.8,308.1,1289.0,62.0,199.0,1.0,79918.0
0.0,302.7,312.2,1450.0,52.1,213.0,1.0,75545.0
0.0,300.9,310.7,1412.0,57.5,16.0,1.0,81190.0
0.0,301.9,310.4,1376.0,54.9,126.0,1.0,75542.4
0.0,298.0,308.2,1365.0,52.9,218.0,1.0,72208.5
1.0,302.8,312.3,1262.0,70.5,234.0,1.0,88971.0
1.0,303.4,311.8,1341.0,47.0,210.0,1.0,63027.0
1.0,300.1,309.2,1385.0,46.1,120.0,0.0,63848.5
0.0,297.3,308.7,1531.0,36.7,116.0,0.0,56187.700000000004
1.0,302.1,310.1,1379.0,48.2,166.0,1.0,66467.8
1.0,300.3,310.2,1442.0,39.5,4.0,0.0,56959.0
1.0,298.4,309.1,1467.0,39.6,78.0,0.0,58093.200000000004
1.0,301.1,310.7,2636.0,12.2,100.0,1.0,32159.199999999997
1.0,296.7,307.8,1258.0,69.0,105.0,1.0,86802.0
1.0,300.7,311.7,2097.0,18.9,232.0,1.0,39633.299999999996
0.0,299.7,309.4,1399.0,39.9,91.0,0.0,55820.1
2.0,303.6,312.4,1480.0,50.7,2.0,0.0,75036.0
1.0,303.9,313.2,1422.0,48.0,215.0,1.0,68256.0
0.0,297.8,308.9,1282.0,58.1,108.0,0.0,74484.2
0.0,302.6,312.1,1499.0,35.0,215.0,1.0,52465.0
1.0,297.5,308.4,1350.0,52.2,157.0,0.0,70470.0
2.0,303.0,312.2,1624.0,28.8,117.0,0.0,46771.200000000004
2.0,297.9,307.4,1604.0,36.1,225.0,1.0,57904.4
1.0,302.1,310.1,1379.0,48.2,166.0,1.0,66467.8
0.0,303.3,311.8,1315.0,62.0,42.0,1.0,81530.0
0.0,301.1,311.1,1450.0,43.3,168.0,0.0,62784.99999999999
0.0,302.7,312.2,1450.0,52.1,213.0,1.0,75545.0
0.0,303.0,311.3,1365.0,56.2,146.0,1.0,76713.0
1.0,296.7,307.9,1874.0,21.3,130.0,0.0,39916.200000000004
0.0,297.8,309.0,1403.0,64.2,0.0,1.0,90072.6
0.0,300.5,311.8,1524.0,38.9,214.0,1.0,59283.6
1.0,298.2,308.5,2678.0,10.7,86.0,1.0,28654.6
0.0,302.6,310.4,1359.0,57.2,67.0,1.0,77734.8
0.0,300.8,310.7,1339.0,59.1,203.0,1.0,79134.90000000001
0.0,303.4,311.8,1401.0,53.0,208.0,1.0,74253.0
0.0,295.8,306.5,1505.0,35.2,86.0,0.0,52976.00000000001
0.0,300.4,311.8,1272.0,59.2,198.0,1.0,75302.40000000001
1.0,297.5,308.4,1369.0,54.8,145.0,0.0,75021.2
0.0,297.9,308.8,1613.0,31.4,57.0,0.0,50648.2
0.0,301.5,311.1,1434.0,49.6,129.0,0.0,71126.40000000001
0.0,300.7,309.9,1775.0,26.6,149.0,0.0,47215.0
1.0,302.0,310.5,1381.0,58.4,201.0,0.0,80650.4
0.0,300.7,312.3,1418.0,49.0,69.0,0.0,69482.0
2.0,300.4,309.9,2563.0,12.8,81.0,1.0,32806.4
1.0,298.8,309.2,1452.0,48.6,98.0,0.0,70567.2
1.0,302.2,311.6,1379.0,42.9,13.0,0.0,59159.1
0.0,298.9,309.1,2861.0,4.6,143.0,1.0,13160.599999999999
1.0,303.4,311.4,1307.0,54.0,44.0,1.0,70578.0
0.0,298.8,309.1,1393.0,52.6,167.0,0.0,73271.8
0.0,299.0,308.6,1297.0,54.2,110.0,0.0,70297.40000000001
0.0,297.6,308.3,1523.0,39.5,137.0,0.0,60158.5
0.0,298.9,310.2,2737.0,8.8,142.0,1.0,24085.600000000002
0.0,303.1,311.3,1336.0,52.6,172.0,1.0,70273.6
0.0,297.2,307.9,1326.0,75.4,172.0,1.0,99980.40000000001
1.0,297.6,308.2,1995.0,20.5,10.0,0.0,40897.5
0.0,299.4,308.7,1446.0,62.9,134.0,1.0,90953.4
0.0,302.0,310.8,1383.0,50.3,231.0,1.0,69564.9
0.0,302.2,310.6,1346.0,47.5,109.0,1.0,63935.0
0.0,301.6,310.1,1694.0,26.3,14.0,0.0,44552.200000000004
0.0,298.6,309.9,1564.0,37.1,30.0,0.0,58024.4
0.0,296.2,307.1,1444.0,46.7,194.0,0.0,67434.8
0.0,300.4,310.0,1769.0,26.1,38.0,0.0,46170.9
1.0,298.4,308.7,1421.0,60.7,119.0,1.0,86254.7
0.0,301.6,309.8,1588.0,33.9,89.0,0.0,53833.2
0.0,299.4,309.2,1433.0,42.1,22.0,0.0,60329.3
0.0,303.6,312.9,1480.0,41.4,135.0,0.0,61272.0
0.0,298.5,309.0,1458.0,44.8,217.0,0.0,65318.399999999994
0.0,298.2,307.8,1804.0,25.1,108.0,0.0,45280.4
0.0,304.2,313.4,1735.0,28.9,192.0,0.0,50141.5
0.0,298.2,307.9,1399.0,54.9,139.0,0.0,76805.09999999999
1.0,303.0,312.3,1483.0,38.8,114.0,0.0,57540.399999999994
0.0,302.6,311.0,1284.0,68.0,114.0,1.0,87312.0
1.0,302.7,311.6,2709.0,9.7,2.0,1.0,26277.3
1.0,295.8,306.3,1235.0,76.2,89.0,1.0,94107.0
0.0,299.0,310.4,1371.0,53.8,228.0,1.0,73759.8
0.0,302.7,310.7,1369.0,47.5,11.0,1.0,65027.5
2.0,300.0,309.4,1498.0,38.5,37.0,0.0,57673.0
2.0,303.4,311.9,1402.0,50.0,54.0,0.0,70100.0
1.0,300.0,311.4,1692.0,29.0,216.0,1.0,49068.0
1.0,300.7,311.7,2097.0,18.9,232.0,1.0,39633.299999999996
0.0,304.0,312.9,1363.0,62.5,200.0,1.0,85187.5
0.0,299.2,309.0,1515.0,48.9,228.0,1.0,74083.5
0.0,300.0,311.5,1601.0,36.9,35.0,0.0,59076.899999999994
1.0,298.6,309.5,1684.0,27.8,44.0,0.0,46815.200000000004
0.0,301.3,310.8,1381.0,47.9,33.0,0.0,66149.9
1.0,298.9,310.1,1513.0,41.5,80.0,0.0,62789.5
1.0,296.3,307.2,1319.0,68.3,24.0,1.0,90087.7
1.0,302.1,310.0,1355.0,45.1,6.0,1.0,61110.5
1.0,303.2,311.5,1336.0,58.2,2.0,1.0,77755.2
0.0,298.6,309.8,1561.0,32.6,201.0,0.0,50888.600000000006
0.0,295.7,306.2,2270.0,14.6,149.0,1.0,33142.0
0.0,298.0,308.3,1405.0,56.2,218.0,1.0,78961.0
0.0,303.0,311.3,1365.0,56.2,146.0,1.0,76713.0
0.0,301.4,310.8,1698.0,29.6,99.0,0.0,50260.8
0.0,301.2,310.7,1551.0,41.2,82.0,0.0,63901.200000000004
0.0,299.6,311.0,1708.0,31.0,122.0,0.0,52948.0
0.0,297.8,307.6,1607.0,30.3,62.0,0.0,48692.1
0.0,300.5,310.4,1761.0,26.5,12.0,0.0,46666.5
0.0,300.7,310.3,1592.0,36.0,14.0,0.0,57312.0
1.0,300.6,309.4,1367.0,63.2,45.0,1.0,86394.40000000001
1.0,303.0,311.2,1519.0,38.0,139.0,0.0,57722.0
0.0,298.2,307.5,1470.0,51.3,180.0,0.0,75411.0
0.0,302.4,311.9,1290.0,70.0,139.0,1.0,90300.0
0.0,299.2,309.0,1615.0,33.7,193.0,0.0,54425.50000000001
0.0,299.9,309.5,1451.0,39.4,18.0,0.0,57169.4
1.0,301.6,310.5,1414.0,49.3,106.0,0.0,69710.2
0.0,297.9,309.0,1456.0,46.5,52.0,0.0,67704.0
0.0,299.9,311.3,1802.0,24.4,151.0,0.0,43968.799999999996
1.0,303.6,312.8,2659.0,11.4,26.0,1.0,30312.600000000002
0.0,303.2,311.4,1238.0,54.6,226.0,1.0,67594.8
0.0,300.8,311.8,1427.0,43.3,180.0,0.0,61789.1
1.0,303.7,312.0,2663.0,11.4,71.0,1.0,30358.2
0.0,297.3,308.3,1538.0,38.5,47.0,0.0,59213.0
1.0,299.3,308.8,1442.0,49.0,165.0,0.0,70658.0
1.0,299.6,309.3,1387.0,48.3,25.0,0.0,66992.09999999999
0.0,299.1,310.4,1550.0,43.9,79.0,0.0,68045.0
0.0,300.7,311.1,2478.0,13.4,170.0,1.0,33205.200000000004
1.0,297.3,308.2,1846.0,24.5,41.0,0.0,45227.0
2.0,303.7,311.9,1332.0,52.7,66.0,1.0,70196.40000000001
1.0,302.9,312.2,1292.0,54.4,136.0,0.0,70284.8
0.0,301.9,310.4,1370.0,51.7,153.0,1.0,70829.0
0.0,298.3,308.0,2886.0,3.8,57.0,1.0,10966.8
0.0,299.2,309.1,1345.0,60.7,191.0,1.0,81641.5
1.0,297.5,308.1,1334.0,72.0,151.0,1.0,96048.0
2.0,301.9,311.2,1474.0,41.8,18.0,0.0,61613.2
0.0,300.5,311.6,1365.0,53.0,85.0,0.0,72345.0
0.0,296.9,308.1,1555.0,33.7,229.0,0.0,52403.50000000001
1.0,302.1,310.0,1355.0,45.1,6.0,1.0,61110.5
0.0,297.3,308.3,1484.0,43.9,13.0,0.0,65147.6
0.0,302.4,310.9,1349.0,46.1,148.0,1.0,62188.9
0.0,303.5,311.9,1344.0,49.3,93.0,1.0,66259.2
0.0,298.9,309.8,1287.0,61.9,216.0,1.0,79665.3
0.0,297.3,308.4,1469.0,46.7,65.0,0.0,68602.3
2.0,303.7,312.6,1514.0,35.5,138.0,0.0,53747.0
0.0,302.3,310.9,1377.0,46.8,166.0,1.0,64443.6
1.0,297.2,308.1,1340.0,61.3,207.0,1.0,82142.0
0.0,300.5,311.4,1709.0,32.3,64.0,0.0,55200.7
0.0,299.0,309.9,1373.0,55.7,201.0,1.0,76476.1
0.0,301.9,311.0,2691.0,12.1,31.0,1.0,32561.1
0.0,301.8,310.2,2825.0,5.8,215.0,1.0,16385.0
0.0,301.9,309.9,1374.0,48.5,180.0,1.0,66639.0
0.0,301.1,311.1,1711.0,29.1,170.0,0.0,49790.100000000006
0.0,298.4,309.5,1376.0,50.4,202.0,0.0,69350.4
0.0,302.6,311.5,1442.0,59.8,169.0,1.0,86231.59999999999
0.0,303.3,311.8,1315.0,62.0,42.0,1.0,81530.0
0.0,302.7,312.3,1346.0,61.2,170.0,1.0,82375.2
1.0,303.3,311.5,1373.0,47.3,60.0,1.0,64942.899999999994
0.0,299.2,308.6,1267.0,68.2,76.0,1.0,86409.40000000001
0.0,300.5,309.3,1470.0,40.8,219.0,0.0,59975.99999999999
0.0,302.0,310.4,1357.0,58.0,108.0,1.0,78706.0
1.0,300.1,311.3,1495.0,41.0,193.0,0.0,61295.0
0.0,302.3,310.8,1465.0,43.8,7.0,0.0,64166.99999999999
0.0,301.6,310.9,1623.0,34.1,56.0,0.0,55344.3
0.0,304.4,313.7,1509.0,35.0,205.0,1.0,52815.0
0.0,299.0,310.2,1377.0,62.5,92.0,1.0,86062.5
0.0,300.6,311.9,1463.0,38.2,41.0,0.0,55886.600000000006
0.0,300.5,311.4,1642.0,27.1,37.0,0.0,44498.200000000004
1.0,301.9,310.4,1373.0,48.0,73.0,1.0,65904.0
0.0,298.3,308.5,1362.0,53.8,164.0,0.0,73275.59999999999
1.0,302.1,310.6,1326.0,59.1,88.0,1.0,78366.6
0.0,303.6,311.8,1222.0,66.8,148.0,1.0,81629.59999999999
2.0,298.0,308.0,1479.0,50.7,70.0,0.0,74985.3
1.0,303.3,312.5,1674.0,32.7,76.0,0.0,54739.8
0.0,302.4,310.1,1418.0,52.3,141.0,0.0,74161.4
2.0,302.8,312.4,1411.0,53.8,246.0,1.0,75911.8
1.0,303.4,311.8,1316.0,50.9,69.0,1.0,66984.4
1.0,300.1,309.6,1622.0,36.1,43.0,0.0,58554.200000000004
0.0,300.0,309.6,1452.0,46.0,51.0,0.0,66792.0
0.0,298.9,309.8,1287.0,61.9,216.0,1.0,79665.3
0.0,302.6,310.4,1365.0,66.8,80.0,1.0,91182.0
0.0,300.8,309.9,1312.0,65.3,192.0,1.0,85673.59999999999
1.0,301.3,310.4,1577.0,48.3,78.0,0.0,76169.09999999999
1.0,299.3,310.5,1462.0,40.5,24.0,0.0,59211.0
2.0,302.3,310.6,1525.0,48.7,114.0,0.0,74267.5
0.0,300.9,309.7,2355.0,14.4,201.0,0.0,33912.0
2.0,303.4,312.3,1522.0,42.1,62.0,0.0,64076.200000000004
1.0,298.9,310.4,1533.0,44.4,24.0,0.0,68065.2
0.0,300.8,309.9,1312.0,65.3,192.0,1.0,85673.59999999999
1.0,298.4,308.7,1421.0,60.7,119.0,1.0,86254.7
0.0,303.8,313.1,2497.0,13.0,5.0,1.0,32461.0
1.0,298.9,309.8,1392.0,43.1,218.0,0.0,59995.200000000004
1.0,298.3,308.8,1391.0,50.4,13.0,0.0,70106.4
2.0,300.5,309.9,1397.0,45.9,210.0,1.0,64122.299999999996
0.0,302.5,310.2,1307.0,54.0,86.0,1.0,70578.0
0.0,301.6,310.1,1362.0,55.8,70.0,1.0,75999.59999999999
0.0,303.0,311.0,1359.0,44.2,115.0,1.0,60067.8
1.0,301.0,312.2,2710.0,9.7,143.0,1.0,26286.999999999996
0.0,298.5,309.5,1294.0,66.7,12.0,1.0,86309.8
1.0,298.1,308.0,1374.0,48.8,156.0,0.0,67051.2
0.0,303.2,311.4,1349.0,51.1,9.0,1.0,68933.90000000001
1.0,300.0,311.4,1692.0,29.0,216.0,1.0,49068.0
0.0,299.8,310.5,1496.0,38.8,215.0,0.0,58044.799999999996
0.0,303.0,311.0,1359.0,44.2,115.0,1.0,60067.8
0.0,300.1,309.7,1680.0,33.8,140.0,0.0,56783.99999999999
0.0,298.1,307.7,2567.0,12.8,125.0,1.0,32857.6
